1236868001,"Cotton T-shirt with Motif","https://www2.hm.com/en_ca/productpage.1236868001.html","https://image.hm.com/assets/hm/65/1e/651eefb1d1a992a07cd9501e463a2c1bc5819dac.jpg",\N,"New Arrival","Available",0
1236868002,"Cotton T-shirt with Motif","https://www2.hm.com/en_ca/productpage.1236868002.html","https://image.hm.com/assets/hm/28/71/28712fcce8fa72ef21a3d993455091ba497317f8.jpg",\N,"New Arrival","Available",0
1236874003,"Crewneck Sweatshirt","https://www2.hm.com/en_ca/productpage.1236874003.html","https://image.hm.com/assets/hm/39/62/3962d4bbfea923461b18db785b5e6e95be3f7527.jpg",\N,"New Arrival","Available",0
1236874008,"Crewneck Sweatshirt","https://www2.hm.com/en_ca/productpage.1236874008.html","https://image.hm.com/assets/hm/06/3a/063a41c69fc913205d9038c1da78b77356ab042f.jpg",\N,"New Arrival","Available",0
1236880001,"Printed Sweatshirt","https://www2.hm.com/en_ca/productpage.1236880001.html","https://image.hm.com/assets/hm/e8/44/e844ced86c49e2a52ee4db0560c85fac86e37be8.jpg",\N,"New Arrival","Available",0
1236880003,"Printed Sweatshirt","https://www2.hm.com/en_ca/productpage.1236880003.html","https://image.hm.com/assets/hm/60/c6/60c6a31c72671ba6dd6283e811a32047a7b21398.jpg",\N,"New Arrival","Available",0
1239075001,"Crewneck Sweatshirt","https://www2.hm.com/en_ca/productpage.1239075001.html","https://image.hm.com/assets/hm/8d/fd/8dfd46e6dc5f6a0d16dcf268acc8a52a26c968e4.jpg",\N,"New Arrival","Available",0
1239088001,"Cotton Jersey T-shirt","https://www2.hm.com/en_ca/productpage.1239088001.html","https://image.hm.com/assets/hm/c8/12/c812dc4ce3e445d5d3d22015dce4759793994c8b.jpg",\N,"New Arrival","Available",0
1239088007,"Cotton Jersey T-shirt","https://www2.hm.com/en_ca/productpage.1239088007.html","https://image.hm.com/assets/hm/12/77/1277683ea9696a43922561836da0458ce1181f2d.jpg",\N,"New Arrival","Available",0
1246251001,"Long-sleeved Cotton Shirt","https://www2.hm.com/en_ca/productpage.1246251001.html","https://image.hm.com/assets/hm/5b/f6/5bf6eb2db02f6639f19b551392beefab8b31b52f.jpg",\N,"New Arrival","Available",0
1248209003,"Regular Fit Lyocell-blend Resort Shirt","https://www2.hm.com/en_ca/productpage.1248209003.html","https://image.hm.com/assets/hm/32/f0/32f0f8e0cf2be7cb132fe47077a3f71043e55615.jpg",\N,"New Arrival","Available",0
1248209004,"Regular Fit Lyocell-blend Resort Shirt","https://www2.hm.com/en_ca/productpage.1248209004.html","https://image.hm.com/assets/hm/ce/16/ce16b65a506095fe9cb30023a332340f1bcde501.jpg",\N,"New Arrival","Available",0
1249530002,"Regular Fit Waffled T-shirt","https://www2.hm.com/en_ca/productpage.1249530002.html","https://image.hm.com/assets/hm/0e/9f/0e9f94ca0788b04bd048061fd2fc2553931ae022.jpg",\N,"New Arrival","Available",0
1250870001,"3-pack Printed T-shirts","https://www2.hm.com/en_ca/productpage.1250870001.html","https://image.hm.com/assets/hm/1a/38/1a387d96e0a67aea25a2dbdc5ac26c8a07ea3594.jpg",\N,"New Arrival","Available",0
1253818004,"Shoulder-pad T-shirt","https://www2.hm.com/en_ca/productpage.1253818004.html","https://image.hm.com/assets/hm/d7/14/d7140ce11c181779ae0208773abce95baef830e8.jpg",\N,"New Arrival","Available",0
1254666001,"Embellished T-shirt","https://www2.hm.com/en_ca/productpage.1254666001.html","https://image.hm.com/assets/hm/a1/73/a1735f45a35b0aff8c875b4b0432f328bafbbbee.jpg",\N,"New Arrival","Available",0
1254666003,"Embellished T-shirt","https://www2.hm.com/en_ca/productpage.1254666003.html","https://image.hm.com/assets/hm/b4/2c/b42cf07d3c36ef5cd2d0c43c12ac75c35bc7f7ff.jpg",\N,"New Arrival","Available",0
1258851001,"Regular Fit T-shirt","https://www2.hm.com/en_ca/productpage.1258851001.html","https://image.hm.com/assets/hm/a8/2d/a82d662be19e7dca4f6d354740fa64a26ea19f26.jpg",\N,"New Arrival","Available",0
1258851002,"Regular Fit T-shirt","https://www2.hm.com/en_ca/productpage.1258851002.html","https://image.hm.com/assets/hm/1d/1b/1d1b47a99ccf900c7a7d6bf56aaaaaf092407148.jpg",\N,"New Arrival","Available",0
1258851003,"Regular Fit T-shirt","https://www2.hm.com/en_ca/productpage.1258851003.html","https://image.hm.com/assets/hm/eb/7c/eb7c0b57b3feed3f8d18310f8a7db2d796149bb3.jpg",\N,"New Arrival","Available",0
1258851004,"Regular Fit T-shirt","https://www2.hm.com/en_ca/productpage.1258851004.html","https://image.hm.com/assets/hm/cb/d4/cbd423c31fb51cf73eaa421d3059fcba5c3f7680.jpg",\N,"New Arrival","Available",0
