1131079001,"Cotton Jersey Top","https://www2.hm.com/en_ca/productpage.1131079001.html","https://image.hm.com/assets/hm/69/e9/69e9c329f41081b7b8e28400c21193e02044eb4d.jpg",\N,\N,"Available",0
1131079002,"Cotton Jersey Top","https://www2.hm.com/en_ca/productpage.1131079002.html","https://image.hm.com/assets/hm/c1/c0/c1c0aa7d7acad2b656053f6fe2627ee35d1ec1d6.jpg",\N,\N,"Available",0
1174186005,"Mock Turtleneck Crop Top","https://www2.hm.com/en_ca/productpage.1174186005.html","https://image.hm.com/assets/hm/d5/24/d52439d06ae5eccd5be6600a2ba33767a5b7a7f9.jpg",\N,\N,"Available",0
